,ACWI,AGG,GLD,BSV
2008-07-18,0.2935750111975008,0.2935750111975008,0.11927496640749757,0.2935750111975008
2008-07-25,0.2935750111975008,0.2935750111975008,0.11927496640749757,0.2935750111975008
2008-08-01,0.28070611100671206,0.28070611100671206,0.15788166697986383,0.28070611100671206
2008-08-08,0.28070611100671206,0.28070611100671206,0.15788166697986383,0.28070611100671206
2008-08-15,0.28070611100671206,0.28070611100671206,0.15788166697986383,0.28070611100671206
2008-08-22,0.28070611100671206,0.28070611100671206,0.15788166697986383,0.28070611100671206
2008-08-29,0.28070611100671206,0.28070611100671206,0.15788166697986383,0.28070611100671206
2008-09-05,0.27461285450563616,0.27461285450563616,0.17616143648309157,0.27461285450563616
2008-09-12,0.27461285450563616,0.27461285450563616,0.17616143648309157,0.27461285450563616
2008-09-19,0.27461285450563616,0.27461285450563616,0.17616143648309157,0.27461285450563616
2008-09-26,0.27461285450563616,0.27461285450563616,0.17616143648309157,0.27461285450563616
2008-10-03,0.29829124086114284,0.29829124086114284,0.10512627741657152,0.29829124086114284
2008-10-10,0.29829124086114284,0.29829124086114284,0.10512627741657152,0.29829124086114284
2008-10-17,0.29829124086114284,0.29829124086114284,0.10512627741657152,0.29829124086114284
2008-10-24,0.29829124086114284,0.29829124086114284,0.10512627741657152,0.29829124086114284
2008-10-31,0.2996816443106595,0.2996816443106595,0.10095506706802138,0.2996816443106595
2008-11-07,0.2996816443106595,0.2996816443106595,0.10095506706802138,0.2996816443106595
2008-11-14,0.2996816443106595,0.2996816443106595,0.10095506706802138,0.2996816443106595
2008-11-21,0.2996816443106595,0.2996816443106595,0.10095506706802138,0.2996816443106595
2008-11-28,0.2996816443106595,0.2996816443106595,0.10095506706802138,0.2996816443106595
2008-12-05,0.2959930232874411,0.2959930232874411,0.11202093013767672,0.2959930232874411
2008-12-12,0.2959930232874411,0.2959930232874411,0.11202093013767672,0.2959930232874411
2008-12-19,0.2959930232874411,0.2959930232874411,0.11202093013767672,0.2959930232874411
2008-12-26,0.2959930232874411,0.2959930232874411,0.11202093013767672,0.2959930232874411
2009-01-02,0.2366081325972655,0.2366081325972655,0.2901756022082035,0.2366081325972655
2009-01-09,0.2366081325972655,0.2366081325972655,0.2901756022082035,0.2366081325972655
2009-01-16,0.2366081325972655,0.2366081325972655,0.2901756022082035,0.2366081325972655
2009-01-23,0.2366081325972655,0.2366081325972655,0.2901756022082035,0.2366081325972655
2009-01-30,0.2366081325972655,0.2366081325972655,0.2901756022082035,0.2366081325972655
2009-02-06,0.20114087566107763,0.20114087566107763,0.3965773730167671,0.20114087566107763
2009-02-13,0.20114087566107763,0.20114087566107763,0.3965773730167671,0.20114087566107763
2009-02-20,0.20114087566107763,0.20114087566107763,0.3965773730167671,0.20114087566107763
2009-02-27,0.20114087566107763,0.20114087566107763,0.3965773730167671,0.20114087566107763
2009-03-06,0.217251310553651,0.217251310553651,0.34824606833904703,0.217251310553651
2009-03-13,0.217251310553651,0.217251310553651,0.34824606833904703,0.217251310553651
2009-03-20,0.217251310553651,0.217251310553651,0.34824606833904703,0.217251310553651
2009-03-27,0.217251310553651,0.217251310553651,0.34824606833904703,0.217251310553651
2009-04-03,0.21197025720136595,0.21197025720136595,0.3640892283959022,0.21197025720136595
2009-04-10,0.21197025720136595,0.21197025720136595,0.3640892283959022,0.21197025720136595
2009-04-17,0.21197025720136595,0.21197025720136595,0.3640892283959022,0.21197025720136595
2009-04-24,0.21197025720136595,0.21197025720136595,0.3640892283959022,0.21197025720136595
2009-05-01,0.25151840511767903,0.25151840511767903,0.24544478464696287,0.25151840511767903
2009-05-08,0.25151840511767903,0.25151840511767903,0.24544478464696287,0.25151840511767903
2009-05-15,0.25151840511767903,0.25151840511767903,0.24544478464696287,0.25151840511767903
2009-05-22,0.25151840511767903,0.25151840511767903,0.24544478464696287,0.25151840511767903
2009-05-29,0.25151840511767903,0.25151840511767903,0.24544478464696287,0.25151840511767903
2009-06-05,0.22820587028496755,0.22820587028496755,0.3153823891450973,0.22820587028496755
2009-06-12,0.22820587028496755,0.22820587028496755,0.3153823891450973,0.22820587028496755
2009-06-19,0.22820587028496755,0.22820587028496755,0.3153823891450973,0.22820587028496755
2009-06-26,0.22820587028496755,0.22820587028496755,0.3153823891450973,0.22820587028496755
2009-07-03,0.28003323873423003,0.28003323873423003,0.1599002837973099,0.28003323873423003
2009-07-10,0.28003323873423003,0.28003323873423003,0.1599002837973099,0.28003323873423003
2009-07-17,0.28003323873423003,0.28003323873423003,0.1599002837973099,0.28003323873423003
2009-07-24,0.28003323873423003,0.28003323873423003,0.1599002837973099,0.28003323873423003
2009-07-31,0.2595474780706151,0.2595474780706151,0.22135756578815466,0.2595474780706151
2009-08-07,0.2595474780706151,0.2595474780706151,0.22135756578815466,0.2595474780706151
2009-08-14,0.2595474780706151,0.2595474780706151,0.22135756578815466,0.2595474780706151
2009-08-21,0.2595474780706151,0.2595474780706151,0.22135756578815466,0.2595474780706151
2009-08-28,0.2595474780706151,0.2595474780706151,0.22135756578815466,0.2595474780706151
2009-09-04,0.26383212599542993,0.26383212599542993,0.20850362201371014,0.26383212599542993
2009-09-11,0.26383212599542993,0.26383212599542993,0.20850362201371014,0.26383212599542993
2009-09-18,0.26383212599542993,0.26383212599542993,0.20850362201371014,0.26383212599542993
2009-09-25,0.26383212599542993,0.26383212599542993,0.20850362201371014,0.26383212599542993
2009-10-02,0.2394536318732811,0.2394536318732811,0.28163910438015666,0.2394536318732811
2009-10-09,0.2394536318732811,0.2394536318732811,0.28163910438015666,0.2394536318732811
2009-10-16,0.2394536318732811,0.2394536318732811,0.28163910438015666,0.2394536318732811
2009-10-23,0.2394536318732811,0.2394536318732811,0.28163910438015666,0.2394536318732811
2009-10-30,0.2394536318732811,0.2394536318732811,0.28163910438015666,0.2394536318732811
2009-11-06,0.23361443835836482,0.23361443835836482,0.29915668492490555,0.23361443835836482
2009-11-13,0.23361443835836482,0.23361443835836482,0.29915668492490555,0.23361443835836482
2009-11-20,0.23361443835836482,0.23361443835836482,0.29915668492490555,0.23361443835836482
2009-11-27,0.23361443835836482,0.23361443835836482,0.29915668492490555,0.23361443835836482
2009-12-04,0.2149263699164563,0.2149263699164563,0.355220890250631,0.2149263699164563
2009-12-11,0.2149263699164563,0.2149263699164563,0.355220890250631,0.2149263699164563
2009-12-18,0.2149263699164563,0.2149263699164563,0.355220890250631,0.2149263699164563
2009-12-25,0.2149263699164563,0.2149263699164563,0.355220890250631,0.2149263699164563
2010-01-01,0.24853016529975647,0.24853016529975647,0.2544095041007306,0.24853016529975647
2010-01-08,0.24853016529975647,0.24853016529975647,0.2544095041007306,0.24853016529975647
2010-01-15,0.24853016529975647,0.24853016529975647,0.2544095041007306,0.24853016529975647
2010-01-22,0.24853016529975647,0.24853016529975647,0.2544095041007306,0.24853016529975647
2010-01-29,0.24853016529975647,0.24853016529975647,0.2544095041007306,0.24853016529975647
2010-02-05,0.24360873851497966,0.24360873851497966,0.26917378445506107,0.24360873851497966
2010-02-12,0.24360873851497966,0.24360873851497966,0.26917378445506107,0.24360873851497966
2010-02-19,0.24360873851497966,0.24360873851497966,0.26917378445506107,0.24360873851497966
2010-02-26,0.24360873851497966,0.24360873851497966,0.26917378445506107,0.24360873851497966
2010-03-05,0.27606680673687906,0.27606680673687906,0.17179957978936292,0.27606680673687906
2010-03-12,0.27606680673687906,0.27606680673687906,0.17179957978936292,0.27606680673687906
2010-03-19,0.27606680673687906,0.27606680673687906,0.17179957978936292,0.27606680673687906
2010-03-26,0.27606680673687906,0.27606680673687906,0.17179957978936292,0.27606680673687906
2010-04-02,0.25723293841329564,0.25723293841329564,0.22830118476011313,0.25723293841329564
2010-04-09,0.25723293841329564,0.25723293841329564,0.22830118476011313,0.25723293841329564
2010-04-16,0.25723293841329564,0.25723293841329564,0.22830118476011313,0.25723293841329564
2010-04-23,0.25723293841329564,0.25723293841329564,0.22830118476011313,0.25723293841329564
2010-04-30,0.24678728047479415,0.24678728047479415,0.2596381585756176,0.24678728047479415
2010-05-07,0.24678728047479415,0.24678728047479415,0.2596381585756176,0.24678728047479415
2010-05-14,0.24678728047479415,0.24678728047479415,0.2596381585756176,0.24678728047479415
2010-05-21,0.24678728047479415,0.24678728047479415,0.2596381585756176,0.24678728047479415
2010-05-28,0.24678728047479415,0.24678728047479415,0.2596381585756176,0.24678728047479415
2010-06-04,0.23638634711314163,0.23638634711314163,0.29084095866057513,0.23638634711314163
2010-06-11,0.23638634711314163,0.23638634711314163,0.29084095866057513,0.23638634711314163
2010-06-18,0.23638634711314163,0.23638634711314163,0.29084095866057513,0.23638634711314163
2010-06-25,0.23638634711314163,0.23638634711314163,0.29084095866057513,0.23638634711314163
2010-07-02,0.21909950231107245,0.21909950231107245,0.3427014930667826,0.21909950231107245
2010-07-09,0.21909950231107245,0.21909950231107245,0.3427014930667826,0.21909950231107245
2010-07-16,0.21909950231107245,0.21909950231107245,0.3427014930667826,0.21909950231107245
2010-07-23,0.21909950231107245,0.21909950231107245,0.3427014930667826,0.21909950231107245
2010-07-30,0.21909950231107245,0.21909950231107245,0.3427014930667826,0.21909950231107245
2010-08-06,0.24106086423796658,0.24106086423796658,0.27681740728610027,0.24106086423796658
2010-08-13,0.24106086423796658,0.24106086423796658,0.27681740728610027,0.24106086423796658
2010-08-20,0.24106086423796658,0.24106086423796658,0.27681740728610027,0.24106086423796658
2010-08-27,0.24106086423796658,0.24106086423796658,0.27681740728610027,0.24106086423796658
2010-09-03,0.22588878965049122,0.22588878965049122,0.3223336310485263,0.22588878965049122
2010-09-10,0.22588878965049122,0.22588878965049122,0.3223336310485263,0.22588878965049122
2010-09-17,0.22588878965049122,0.22588878965049122,0.3223336310485263,0.22588878965049122
2010-09-24,0.22588878965049122,0.22588878965049122,0.3223336310485263,0.22588878965049122
2010-10-01,0.2262909100352164,0.2262909100352164,0.32112726989435086,0.2262909100352164
2010-10-08,0.2262909100352164,0.2262909100352164,0.32112726989435086,0.2262909100352164
2010-10-15,0.2262909100352164,0.2262909100352164,0.32112726989435086,0.2262909100352164
2010-10-22,0.2262909100352164,0.2262909100352164,0.32112726989435086,0.2262909100352164
2010-10-29,0.2262909100352164,0.2262909100352164,0.32112726989435086,0.2262909100352164
2010-11-05,0.21237347226496606,0.21237347226496606,0.36287958320510183,0.21237347226496606
2010-11-12,0.21237347226496606,0.21237347226496606,0.36287958320510183,0.21237347226496606
2010-11-19,0.21237347226496606,0.21237347226496606,0.36287958320510183,0.21237347226496606
2010-11-26,0.21237347226496606,0.21237347226496606,0.36287958320510183,0.21237347226496606
2010-12-03,0.2552823095159626,0.2552823095159626,0.2341530714521122,0.2552823095159626
2010-12-10,0.2552823095159626,0.2552823095159626,0.2341530714521122,0.2552823095159626
2010-12-17,0.2552823095159626,0.2552823095159626,0.2341530714521122,0.2552823095159626
2010-12-24,0.2552823095159626,0.2552823095159626,0.2341530714521122,0.2552823095159626
2010-12-31,0.2923255788737939,0.2923255788737939,0.12302326337861832,0.2923255788737939
2011-01-07,0.2923255788737939,0.2923255788737939,0.12302326337861832,0.2923255788737939
2011-01-14,0.2923255788737939,0.2923255788737939,0.12302326337861832,0.2923255788737939
2011-01-21,0.2923255788737939,0.2923255788737939,0.12302326337861832,0.2923255788737939
2011-01-28,0.2923255788737939,0.2923255788737939,0.12302326337861832,0.2923255788737939
2011-02-04,0.2987147677363345,0.2987147677363345,0.10385569679099649,0.2987147677363345
2011-02-11,0.2987147677363345,0.2987147677363345,0.10385569679099649,0.2987147677363345
2011-02-18,0.2987147677363345,0.2987147677363345,0.10385569679099649,0.2987147677363345
2011-02-25,0.2987147677363345,0.2987147677363345,0.10385569679099649,0.2987147677363345
2011-03-04,0.2917512985768646,0.2917512985768646,0.12474610426940619,0.2917512985768646
2011-03-11,0.2917512985768646,0.2917512985768646,0.12474610426940619,0.2917512985768646
2011-03-18,0.2917512985768646,0.2917512985768646,0.12474610426940619,0.2917512985768646
2011-03-25,0.2917512985768646,0.2917512985768646,0.12474610426940619,0.2917512985768646
2011-04-01,0.2622085236439022,0.2622085236439022,0.21337442906829351,0.2622085236439022
2011-04-08,0.2622085236439022,0.2622085236439022,0.21337442906829351,0.2622085236439022
2011-04-15,0.2622085236439022,0.2622085236439022,0.21337442906829351,0.2622085236439022
2011-04-22,0.2622085236439022,0.2622085236439022,0.21337442906829351,0.2622085236439022
2011-04-29,0.2622085236439022,0.2622085236439022,0.21337442906829351,0.2622085236439022
2011-05-06,0.2190902730225552,0.2190902730225552,0.3427291809323344,0.2190902730225552
2011-05-13,0.2190902730225552,0.2190902730225552,0.3427291809323344,0.2190902730225552
2011-05-20,0.2190902730225552,0.2190902730225552,0.3427291809323344,0.2190902730225552
2011-05-27,0.2190902730225552,0.2190902730225552,0.3427291809323344,0.2190902730225552
2011-06-03,0.229527555959295,0.229527555959295,0.3114173321221149,0.229527555959295
2011-06-10,0.229527555959295,0.229527555959295,0.3114173321221149,0.229527555959295
2011-06-17,0.229527555959295,0.229527555959295,0.3114173321221149,0.229527555959295
2011-06-24,0.229527555959295,0.229527555959295,0.3114173321221149,0.229527555959295
2011-07-01,0.23075256705925348,0.23075256705925348,0.3077422988222396,0.23075256705925348
2011-07-08,0.23075256705925348,0.23075256705925348,0.3077422988222396,0.23075256705925348
2011-07-15,0.23075256705925348,0.23075256705925348,0.3077422988222396,0.23075256705925348
2011-07-22,0.23075256705925348,0.23075256705925348,0.3077422988222396,0.23075256705925348
2011-07-29,0.23075256705925348,0.23075256705925348,0.3077422988222396,0.23075256705925348
2011-08-05,0.21741612997856644,0.21741612997856644,0.34775161006430066,0.21741612997856644
2011-08-12,0.21741612997856644,0.21741612997856644,0.34775161006430066,0.21741612997856644
2011-08-19,0.21741612997856644,0.21741612997856644,0.34775161006430066,0.21741612997856644
2011-08-26,0.21741612997856644,0.21741612997856644,0.34775161006430066,0.21741612997856644
2011-09-02,0.20520261247347596,0.20520261247347596,0.3843921625795721,0.20520261247347596
2011-09-09,0.20520261247347596,0.20520261247347596,0.3843921625795721,0.20520261247347596
2011-09-16,0.20520261247347596,0.20520261247347596,0.3843921625795721,0.20520261247347596
2011-09-23,0.20520261247347596,0.20520261247347596,0.3843921625795721,0.20520261247347596
2011-09-30,0.2078374939849056,0.2078374939849056,0.37648751804528313,0.2078374939849056
2011-10-07,0.2078374939849056,0.2078374939849056,0.37648751804528313,0.2078374939849056
2011-10-14,0.2078374939849056,0.2078374939849056,0.37648751804528313,0.2078374939849056
2011-10-21,0.2078374939849056,0.2078374939849056,0.37648751804528313,0.2078374939849056
2011-10-28,0.2078374939849056,0.2078374939849056,0.37648751804528313,0.2078374939849056
2011-11-04,0.23223534858534522,0.23223534858534522,0.3032939542439643,0.23223534858534522
2011-11-11,0.23223534858534522,0.23223534858534522,0.3032939542439643,0.23223534858534522
2011-11-18,0.23223534858534522,0.23223534858534522,0.3032939542439643,0.23223534858534522
2011-11-25,0.23223534858534522,0.23223534858534522,0.3032939542439643,0.23223534858534522
2011-12-02,0.2514743740716,0.2514743740716,0.24557687778519996,0.2514743740716
2011-12-09,0.2514743740716,0.2514743740716,0.24557687778519996,0.2514743740716
2011-12-16,0.2514743740716,0.2514743740716,0.24557687778519996,0.2514743740716
2011-12-23,0.2514743740716,0.2514743740716,0.24557687778519996,0.2514743740716
2011-12-30,0.2514743740716,0.2514743740716,0.24557687778519996,0.2514743740716
2012-01-06,0.23828697137943258,0.23828697137943258,0.2851390858617023,0.23828697137943258
2012-01-13,0.23828697137943258,0.23828697137943258,0.2851390858617023,0.23828697137943258
2012-01-20,0.23828697137943258,0.23828697137943258,0.2851390858617023,0.23828697137943258
2012-01-27,0.23828697137943258,0.23828697137943258,0.2851390858617023,0.23828697137943258
2012-02-03,0.22360767775767174,0.22360767775767174,0.32917696672698477,0.22360767775767174
2012-02-10,0.22360767775767174,0.22360767775767174,0.32917696672698477,0.22360767775767174
2012-02-17,0.22360767775767174,0.22360767775767174,0.32917696672698477,0.22360767775767174
2012-02-24,0.22360767775767174,0.22360767775767174,0.32917696672698477,0.22360767775767174
2012-03-02,0.23262703513843164,0.23262703513843164,0.30211889458470514,0.23262703513843164
2012-03-09,0.23262703513843164,0.23262703513843164,0.30211889458470514,0.23262703513843164
2012-03-16,0.23262703513843164,0.23262703513843164,0.30211889458470514,0.23262703513843164
2012-03-23,0.23262703513843164,0.23262703513843164,0.30211889458470514,0.23262703513843164
2012-03-30,0.23262703513843164,0.23262703513843164,0.30211889458470514,0.23262703513843164
2012-04-06,0.2788850127551248,0.2788850127551248,0.1633449617346257,0.2788850127551248
2012-04-13,0.2788850127551248,0.2788850127551248,0.1633449617346257,0.2788850127551248
2012-04-20,0.2788850127551248,0.2788850127551248,0.1633449617346257,0.2788850127551248
2012-04-27,0.2788850127551248,0.2788850127551248,0.1633449617346257,0.2788850127551248
2012-05-04,0.27895572503746596,0.27895572503746596,0.1631328248876022,0.27895572503746596
2012-05-11,0.27895572503746596,0.27895572503746596,0.1631328248876022,0.27895572503746596
2012-05-18,0.27895572503746596,0.27895572503746596,0.1631328248876022,0.27895572503746596
2012-05-25,0.27895572503746596,0.27895572503746596,0.1631328248876022,0.27895572503746596
2012-06-01,0.24869455948855848,0.24869455948855848,0.25391632153432453,0.24869455948855848
2012-06-08,0.24869455948855848,0.24869455948855848,0.25391632153432453,0.24869455948855848
2012-06-15,0.24869455948855848,0.24869455948855848,0.25391632153432453,0.24869455948855848
2012-06-22,0.24869455948855848,0.24869455948855848,0.25391632153432453,0.24869455948855848
2012-06-29,0.24869455948855848,0.24869455948855848,0.25391632153432453,0.24869455948855848
2012-07-06,0.2244242354245881,0.2244242354245881,0.3267272937262358,0.2244242354245881
2012-07-13,0.2244242354245881,0.2244242354245881,0.3267272937262358,0.2244242354245881
2012-07-20,0.2244242354245881,0.2244242354245881,0.3267272937262358,0.2244242354245881
2012-07-27,0.2244242354245881,0.2244242354245881,0.3267272937262358,0.2244242354245881
2012-08-03,0.2233033016261651,0.2233033016261651,0.33009009512150467,0.2233033016261651
2012-08-10,0.2233033016261651,0.2233033016261651,0.33009009512150467,0.2233033016261651
2012-08-17,0.2233033016261651,0.2233033016261651,0.33009009512150467,0.2233033016261651
2012-08-24,0.2233033016261651,0.2233033016261651,0.33009009512150467,0.2233033016261651
2012-08-31,0.25545901355975303,0.25545901355975303,0.2336229593207408,0.25545901355975303
2012-09-07,0.25545901355975303,0.25545901355975303,0.2336229593207408,0.25545901355975303
2012-09-14,0.25545901355975303,0.25545901355975303,0.2336229593207408,0.25545901355975303
2012-09-21,0.25545901355975303,0.25545901355975303,0.2336229593207408,0.25545901355975303
2012-09-28,0.25545901355975303,0.25545901355975303,0.2336229593207408,0.25545901355975303
2012-10-05,0.2326472195672449,0.2326472195672449,0.30205834129826525,0.2326472195672449
2012-10-12,0.2326472195672449,0.2326472195672449,0.30205834129826525,0.2326472195672449
2012-10-19,0.2326472195672449,0.2326472195672449,0.30205834129826525,0.2326472195672449
2012-10-26,0.2326472195672449,0.2326472195672449,0.30205834129826525,0.2326472195672449
2012-11-02,0.26692352265764624,0.26692352265764624,0.1992294320270613,0.26692352265764624
2012-11-09,0.26692352265764624,0.26692352265764624,0.1992294320270613,0.26692352265764624
2012-11-16,0.26692352265764624,0.26692352265764624,0.1992294320270613,0.26692352265764624
2012-11-23,0.26692352265764624,0.26692352265764624,0.1992294320270613,0.26692352265764624
2012-11-30,0.262807200504019,0.262807200504019,0.21157839848794288,0.262807200504019
2012-12-07,0.262807200504019,0.262807200504019,0.21157839848794288,0.262807200504019
2012-12-14,0.262807200504019,0.262807200504019,0.21157839848794288,0.262807200504019
2012-12-21,0.262807200504019,0.262807200504019,0.21157839848794288,0.262807200504019
2012-12-28,0.262807200504019,0.262807200504019,0.21157839848794288,0.262807200504019
2013-01-04,0.2900751366395031,0.2900751366395031,0.12977459008149073,0.2900751366395031
2013-01-11,0.2900751366395031,0.2900751366395031,0.12977459008149073,0.2900751366395031
2013-01-18,0.2900751366395031,0.2900751366395031,0.12977459008149073,0.2900751366395031
2013-01-25,0.2900751366395031,0.2900751366395031,0.12977459008149073,0.2900751366395031
2013-02-01,0.2976755514956332,0.2976755514956332,0.10697334551310042,0.2976755514956332
2013-02-08,0.2976755514956332,0.2976755514956332,0.10697334551310042,0.2976755514956332
2013-02-15,0.2976755514956332,0.2976755514956332,0.10697334551310042,0.2976755514956332
2013-02-22,0.2976755514956332,0.2976755514956332,0.10697334551310042,0.2976755514956332
2013-03-01,0.2968772812670368,0.2968772812670368,0.10936815619888968,0.2968772812670368
2013-03-08,0.2968772812670368,0.2968772812670368,0.10936815619888968,0.2968772812670368
2013-03-15,0.2968772812670368,0.2968772812670368,0.10936815619888968,0.2968772812670368
2013-03-22,0.2968772812670368,0.2968772812670368,0.10936815619888968,0.2968772812670368
2013-03-29,0.2968772812670368,0.2968772812670368,0.10936815619888968,0.2968772812670368
2013-04-05,0.2904453329680023,0.2904453329680023,0.12866400109599305,0.2904453329680023
2013-04-12,0.2904453329680023,0.2904453329680023,0.12866400109599305,0.2904453329680023
2013-04-19,0.2904453329680023,0.2904453329680023,0.12866400109599305,0.2904453329680023
2013-04-26,0.2904453329680023,0.2904453329680023,0.12866400109599305,0.2904453329680023
2013-05-03,0.2767273182308006,0.2767273182308006,0.1698180453075982,0.2767273182308006
2013-05-10,0.2767273182308006,0.2767273182308006,0.1698180453075982,0.2767273182308006
2013-05-17,0.2767273182308006,0.2767273182308006,0.1698180453075982,0.2767273182308006
2013-05-24,0.2767273182308006,0.2767273182308006,0.1698180453075982,0.2767273182308006
2013-05-31,0.2996627449079808,0.2996627449079808,0.10101176527605768,0.2996627449079808
2013-06-07,0.2996627449079808,0.2996627449079808,0.10101176527605768,0.2996627449079808
2013-06-14,0.2996627449079808,0.2996627449079808,0.10101176527605768,0.2996627449079808
2013-06-21,0.2996627449079808,0.2996627449079808,0.10101176527605768,0.2996627449079808
2013-06-28,0.2996627449079808,0.2996627449079808,0.10101176527605768,0.2996627449079808
2013-07-05,0.29988086243274276,0.29988086243274276,0.10035741270177176,0.29988086243274276
2013-07-12,0.29988086243274276,0.29988086243274276,0.10035741270177176,0.29988086243274276
2013-07-19,0.29988086243274276,0.29988086243274276,0.10035741270177176,0.29988086243274276
2013-07-26,0.29988086243274276,0.29988086243274276,0.10035741270177176,0.29988086243274276
2013-08-02,0.2992388094917458,0.2992388094917458,0.10228357152476258,0.2992388094917458
2013-08-09,0.2992388094917458,0.2992388094917458,0.10228357152476258,0.2992388094917458
2013-08-16,0.2992388094917458,0.2992388094917458,0.10228357152476258,0.2992388094917458
2013-08-23,0.2992388094917458,0.2992388094917458,0.10228357152476258,0.2992388094917458
2013-08-30,0.2992388094917458,0.2992388094917458,0.10228357152476258,0.2992388094917458
2013-09-06,0.2961450345927746,0.2961450345927746,0.11156489622167634,0.2961450345927746
2013-09-13,0.2961450345927746,0.2961450345927746,0.11156489622167634,0.2961450345927746
2013-09-20,0.2961450345927746,0.2961450345927746,0.11156489622167634,0.2961450345927746
2013-09-27,0.2961450345927746,0.2961450345927746,0.11156489622167634,0.2961450345927746
2013-10-04,0.23718570188740287,0.23718570188740287,0.28844289433779136,0.23718570188740287
2013-10-11,0.23718570188740287,0.23718570188740287,0.28844289433779136,0.23718570188740287
2013-10-18,0.23718570188740287,0.23718570188740287,0.28844289433779136,0.23718570188740287
2013-10-25,0.23718570188740287,0.23718570188740287,0.28844289433779136,0.23718570188740287
2013-11-01,0.24695257404572088,0.24695257404572088,0.2591422778628374,0.24695257404572088
2013-11-08,0.24695257404572088,0.24695257404572088,0.2591422778628374,0.24695257404572088
2013-11-15,0.24695257404572088,0.24695257404572088,0.2591422778628374,0.24695257404572088
2013-11-22,0.24695257404572088,0.24695257404572088,0.2591422778628374,0.24695257404572088
2013-11-29,0.24695257404572088,0.24695257404572088,0.2591422778628374,0.24695257404572088
2013-12-06,0.2352069115299215,0.2352069115299215,0.2943792654102355,0.2352069115299215
2013-12-13,0.2352069115299215,0.2352069115299215,0.2943792654102355,0.2352069115299215
2013-12-20,0.2352069115299215,0.2352069115299215,0.2943792654102355,0.2352069115299215
2013-12-27,0.2352069115299215,0.2352069115299215,0.2943792654102355,0.2352069115299215
2014-01-03,0.27878237229530073,0.27878237229530073,0.1636528831140978,0.27878237229530073
2014-01-10,0.27878237229530073,0.27878237229530073,0.1636528831140978,0.27878237229530073
2014-01-17,0.27878237229530073,0.27878237229530073,0.1636528831140978,0.27878237229530073
2014-01-24,0.27878237229530073,0.27878237229530073,0.1636528831140978,0.27878237229530073
2014-01-31,0.2543917330167087,0.2543917330167087,0.23682480094987393,0.2543917330167087
2014-02-07,0.2543917330167087,0.2543917330167087,0.23682480094987393,0.2543917330167087
2014-02-14,0.2543917330167087,0.2543917330167087,0.23682480094987393,0.2543917330167087
2014-02-21,0.2543917330167087,0.2543917330167087,0.23682480094987393,0.2543917330167087
2014-02-28,0.22597823323773883,0.22597823323773883,0.3220653002867835,0.22597823323773883
2014-03-07,0.22597823323773883,0.22597823323773883,0.3220653002867835,0.22597823323773883
2014-03-14,0.22597823323773883,0.22597823323773883,0.3220653002867835,0.22597823323773883
2014-03-21,0.22597823323773883,0.22597823323773883,0.3220653002867835,0.22597823323773883
2014-03-28,0.22597823323773883,0.22597823323773883,0.3220653002867835,0.22597823323773883
