Date,ACWI,AGG,GLD,BSV
2008-03-31,-0.015569236379864848,-0.001556014982727838,-0.015999060026679612,0.002029410844168744
2008-04-01,0.02696740179666035,-0.0067956635788258835,-0.03926560013231817,-0.0036696654781342986
2008-04-02,0.01105585155088784,0.0004916181129976938,0.027745751966154586,-0.0015296446667800723
2008-04-03,0.0056628787420056614,0.0031496000465185414,0.0016803128880877871,-0.0019135381704201704
2008-04-04,-0.0005819060822223054,0.005101152938319586,0.009282060479206544,0.004347601701117032
2008-04-07,0.005827897336300403,-9.813009764425562e-05,0.010193885528479996,-0.002037010146872631
2008-04-08,0.006181432867389036,-9.769508208801181e-05,-0.008994183517528342,0.0011477547477134475
2008-04-09,-0.018621592006506593,0.0043935318774370735,0.021472080511013125,0.0031863503917799463
2008-04-10,0.0,-0.003110151860012844,-0.005634459500514,-0.003048564252102648
2008-04-11,-0.015845237393198985,0.002144809165279371,-0.005121429753741857,0.00267552421864381
2008-04-14,0.003975457576378405,-0.0011685259125068237,-0.002081078149565263,-0.001016455544386452
2008-04-15,0.002772132107405456,-0.005355697344500809,0.006036692438517344,-0.0015264870377671436
2008-04-16,0.013622599563034132,-0.0036241022747535157,0.017564836533195294,-0.002548010532614553
2008-04-17,0.013439623427938585,-0.00019628670830063033,-0.0076122988101923195,-0.0017877219873658756
2008-04-18,0.010955097202726138,0.0026542610094546504,-0.020959322203780717,0.0
2008-04-21,0.004563124902408067,9.78708621408586e-05,-0.004083014073799407,-0.0012786405807257983
2008-04-22,-0.009084284450196156,0.0014702158798243214,0.00022156945225937363,0.0015365655095582742
2008-04-23,0.0024829230164089555,-0.0009787687134176215,-0.011631721074667034,0.00012783858953202554
2008-04-24,0.0003808602860222443,-0.003723475141443555,-0.022416498236226268,-0.0034529407853824967
2008-04-25,0.0039997185972793226,-0.0009821732294753582,0.0005732105212514771,0.0
2008-04-28,0.008156401265154711,0.002459897179795778,0.004812717021838164,0.0007695908451137434
2008-04-29,-0.011477516981181046,0.001473518023802578,-0.021439215765431285,0.0006414141091040104
2008-04-30,0.013513679961751013,0.00607977605003196,0.009789115384970959,0.003716698341449387
2008-05-01,-0.0030044089848700883,-0.0017020259589086706,-0.030698252917109703,-0.0034836895449141814
2008-05-02,0.006215761935434161,-0.0016644552925987322,0.007024693205042398,-0.0014135570735380742
2008-05-05,0.002807883961525093,0.00039216220368420984,0.01998102122754042,0.0014155580456265415
2008-05-06,0.006719991978653139,-0.0032356921360632285,0.00417295264124129,-0.0005141858344163142
2008-05-07,-0.016688287799291324,0.0028529148173246366,-0.009350081776226649,0.0012866709393395404
2008-05-08,0.003394363676301859,0.002550518090693288,0.01654623833599178,0.0029529637853678015
2008-05-09,-0.0043224011826400455,0.0003918628128474211,0.002063277276288522,0.0010244083600290388
2008-05-12,0.010192496200665868,-0.0017618352783956848,-0.004918786481152515,-0.0026860670357201633
2008-05-13,0.0011210954370024506,-0.0056819590410752685,-0.018392901637114267,-0.0024370623095241184
2008-05-14,0.0022394786775461473,0.001477050387147072,-0.0022251135117034027,-0.0006428530788971099
2008-05-15,0.010614808912751794,0.005314109610229378,0.021126797138869557,0.0032158240530959503
2008-05-16,0.008475652509873477,-0.00244667134652643,0.02413791349564476,-0.0003845633126310366
2008-05-19,-0.0003650753814150587,0.0016687668413941648,0.0032547802524549585,0.00102630755062183
2008-05-20,-0.009870196642958184,0.0021542295955394586,0.016892293842048378,0.000129216213129002
2008-05-21,-0.006830432448705515,-0.0013686817288027786,0.01166113906270927,-0.000513539117363071
2008-05-22,0.0014870477986379527,-0.005970726429174844,-0.010656760953627886,-0.004101583869586367
2008-05-23,-0.015590267098002486,0.0038402852224812545,0.0027478565704068814,0.002445940908023303
2008-05-27,0.007729978449886543,-0.0055916147859835785,-0.020497672670971245,-0.002439972878545249
2008-05-28,-0.00018685853769473404,-0.004636146907373129,-0.0024619652999156028,-0.0021886725681230512
2008-05-29,0.006174951856264821,-0.0027744440744814636,-0.02950412016407733,-0.001161778176128614
2008-05-30,-0.0011156824493341322,0.003577343055581439,0.01086573562362747,0.0009036099062451619
2008-06-02,-0.007633751043606307,0.0037172273353940355,0.005831928576650602,0.002537130125543019
2008-06-03,-0.0024388301749990182,0.0018825157342998722,-0.012278329266664723,0.0024543210447771635
2008-06-04,-0.010156478289635062,-0.003559218327556457,-0.0026472805572057556,-0.001415965656863749
2008-06-05,0.021470640945808306,-0.0036709186425980533,-0.0023081889684327672,-0.001549152900577333
2008-06-06,-0.02641361386007013,0.0055771461134679345,0.030190869895740713,0.002842967429687482
2008-06-09,-0.006113598669113873,-0.0050504827509242345,-0.012014369235977762,-0.0057978504113948
2008-06-10,-0.009804088252240994,-0.005275881755985146,-0.027730365623936493,-0.003758165640212474
2008-06-11,-0.012036529942343166,0.001301138159678361,0.017182858432152726,0.0026022701474597287
2008-06-12,0.000589622891441044,-0.006196202222272018,-0.016318067383635726,-0.004801021044721687
2008-06-13,0.006873573940723299,-0.002514062944162454,0.00268695515226125,-0.0009116489315097454
2008-06-16,0.006631531170962823,0.0011091112180539042,0.013748109984879964,0.0006514464507636486
2008-06-17,-0.00019362488245877607,0.003424174662708168,0.002758279023988175,0.0027386721965121374
2008-06-18,-0.007170733716003741,0.004214741869918104,0.011805143602256374,0.0010406809929233152
2008-06-19,-0.01327373495289852,-0.005096153231477829,0.0015858562707782298,-0.0022088827943311795
2008-06-20,-0.007121465511465752,0.003013046561707089,0.005994105296001084,0.0015621540063222028
2008-06-23,0.003387115508450389,-0.0013017917269123602,-0.020910631525191015,-0.0014297288246087891
