Date,kalman_z,kalman_beta
2008-07-17,-0.04596216330279168,1.030525491957015
2008-07-18,-0.10240971016346147,1.0295014293900118
2008-07-21,0.048649336252441305,1.0299879677099912
2008-07-22,-0.00047950724495124223,1.0299831732969462
2008-07-23,-0.002437071479286277,1.0299587993345571
2008-07-24,0.03868036415609363,1.0303457613466755
2008-07-25,-0.04733641349676521,1.0298724192609354
2008-07-28,0.03648915387638486,1.0302373696461364
2008-07-29,0.027547883044780643,1.0305128209004941
2008-07-30,0.0019960776746093148,1.0305327845992227
2008-07-31,0.03843938645560731,1.0309172857285975
2008-08-01,-0.006794780517466522,1.0308493336722393
2008-08-04,-0.04126310982413649,1.030436702163985
2008-08-05,-0.035535027382895,1.0300813464554088
2008-08-06,-0.023240100019855336,1.0298489415891874
2008-08-07,0.011926105054187243,1.0299682452230474
2008-08-08,0.009975359806235063,1.0300679927274747
2008-08-11,-0.05254654715703294,1.0295424801685316
2008-08-12,0.027390115777295013,1.0298164315718934
2008-08-13,-0.0004883173562067816,1.0298115485314305
2008-08-14,0.025632179169915854,1.0300678991810341
2008-08-15,0.03991348773407578,1.030467088166862
2008-08-18,0.03489273356780681,1.030816046169667
2008-08-19,-0.0032738779842961868,1.0307833056366171
2008-08-20,-0.0033093085785295775,1.030750206611797
2008-08-21,0.030340596724893046,1.0310535952613233
2008-08-22,0.006416211780659405,1.0311177554741269
2008-08-25,0.02797509910482573,1.0313975517657392
2008-08-26,-0.01693888459248272,1.0312281493159103
2008-08-27,-0.009862306896877582,1.0311295102725446
2008-08-28,0.04048582743125719,1.0315343448287195
2008-08-29,0.018793584633863412,1.0317222788195044
2008-09-02,0.011427629959528512,1.0318365857860483
2008-09-03,-0.009272290636674951,1.0317438526696097
2008-09-04,0.01949003261956691,1.031938798590661
2008-09-05,-0.018161329965692134,1.0317571946714479
2008-09-08,0.08252490687008869,1.0325825507093147
2008-09-09,0.10264936519697353,1.0336091033194221
2008-09-10,-0.013153237062911268,1.0334775460842032
2008-09-11,-0.003182713532701541,1.033445720087252
2008-09-12,-0.055363842537501366,1.032892096762046
2008-09-15,-0.07291016852881535,1.0321625761636744
2008-09-16,-0.0800790076161464,1.0313621170124543
2008-09-17,-0.011208268357084022,1.031250019166907
2008-09-18,-0.021902916716505814,1.0310310054590457
2008-09-19,0.15048508344441303,1.0325354066016057
2008-09-22,-0.2273965808989592,1.03026142405534
2008-09-23,-0.07504706095235515,1.0295109862285783
2008-09-24,-0.1409149377019483,1.0281009397295384
2008-09-25,-0.06315481137120867,1.0274693567029451
2008-09-26,-0.03362490689249045,1.027133197251039
2008-09-29,-0.1156604931622354,1.0259764423711606
2008-09-30,0.13469506051837696,1.0273228261955418
2008-10-01,0.39865635422760803,1.0313011222136417
2008-10-02,-0.16243997922096245,1.0296744935296667
2008-10-03,0.06793599109485,1.0303540132167108
2008-10-06,-0.09370011828942779,1.0294164670155819
2008-10-07,-0.5265467823993815,1.0241474787425242
2008-10-08,-0.20858957309404527,1.0220641261736738
2008-10-09,-0.14270069883050676,1.0206364811886108
2008-10-10,-0.8940214871340315,1.0117107930285432
2008-10-13,0.9959700193612067,1.021642876017459
2008-10-14,0.21036426110299664,1.0237503491445892
2008-10-15,0.3487173350360718,1.0272382115337682
2008-10-16,-0.2918052108497562,1.0243184401640164
2008-10-17,0.14509701092225674,1.0257684729613392
2008-10-20,0.26371266763004875,1.028406614175054
2008-10-21,0.030044539236968915,1.028707350491961
2008-10-22,0.08736964527147659,1.0295816339311081
2008-10-23,-0.2772686321517651,1.0268087315681078
2008-10-24,0.05072225442804303,1.0273153553804548
2008-10-27,-0.2995828219903388,1.0243179172273762
2008-10-28,-0.011776020470016408,1.0242001554693345
2008-10-29,0.24360226504460558,1.0266371734516555
2008-10-30,0.01976424849901798,1.0268348609978606
2008-10-31,0.03714487177534896,1.0272061965983292
2008-11-03,-0.23684093213293095,1.024838088299796
2008-11-04,0.2740804117601083,1.0275781816169907
2008-11-05,0.042365321825387894,1.028002404297869
2008-11-06,-0.049918571363834416,1.027503153198294
2008-11-07,-0.054134755645777216,1.026961477387503
2008-11-10,-0.08639984558339625,1.0260975481185213
2008-11-11,-0.0328012457286516,1.0257693281144429
2008-11-12,-0.2570020739688199,1.023197986586556
2008-11-13,-0.10401865415107225,1.022157321676196
2008-11-14,0.10127625161108944,1.0231698223135128
2008-11-17,0.22665895900516503,1.0254350088005832
2008-11-18,-0.02583614838163563,1.025176572794024
2008-11-19,-0.027210775890410953,1.0249043639324975
2008-11-20,-0.220780499822466,1.0226943366091936
2008-11-21,-0.1276118119708045,1.0214184792375738
2008-11-24,-0.020070129127130017,1.0212177904596382
2008-11-25,0.30274146465398966,1.0242468974769598
2008-11-26,-0.004589280712506344,1.024200994400785
2008-11-28,-0.009959677706814541,1.0241014017069394
2008-12-01,0.17774871731499345,1.0258794445983126
2008-12-02,0.021463070748502188,1.0260941370530614
2008-12-03,-0.03491075983493746,1.025744940233735
2008-12-04,0.047086949097697055,1.026215842196564
2008-12-05,-0.020581258930334044,1.026010072683219
2008-12-08,-0.04955602412326001,1.025514456353486
2008-12-09,0.2665303776103122,1.028178560654831
2008-12-10,-0.12598769680337377,1.0269177376803584
2008-12-11,0.22579132708286698,1.0291742445242658
2008-12-12,-0.09289722902502151,1.0282446255279702
2008-12-15,0.08400289650095075,1.029084494838188
2008-12-16,-0.014676591460416815,1.0289376568488513
2008-12-17,0.0407553831366368,1.02934532963332
2008-12-18,0.04032192854123778,1.0297487164710968
2008-12-19,-0.10687625520468781,1.0286795810137987
2008-12-22,0.0545014185275441,1.029224652822453
2008-12-23,0.16515489545245515,1.0308764330618734
2008-12-24,0.07772135495046507,1.031653869335046
2008-12-26,-0.04856940265590609,1.031168113097639
2008-12-29,0.08522884322593495,1.0320205702459329
2008-12-30,0.030164489051622865,1.0323222371197105
2008-12-31,-0.05059031517931158,1.0318161563085475
2009-01-02,0.16812868756605712,1.0334955113607522
2009-01-05,0.3376097901442054,1.0368712444054458
2009-01-06,-0.23950823484736825,1.034473629356201
2009-01-07,-0.01174572419392895,1.034356264271531
2009-01-08,-0.13218737873399436,1.0330344510316174
2009-01-09,-0.10620619597457248,1.031972314849921
2009-01-12,-0.08272014418987866,1.0311445763547675
2009-01-13,-0.005313554029446288,1.031091433247473
2009-01-14,-0.15453088667322779,1.029545194479396
2009-01-15,-0.04830105763498836,1.0290621355018885
2009-01-16,0.12345446014388722,1.0302964938773747
2009-01-20,0.11005494830536017,1.031396321472293
2009-01-21,0.07322162521564742,1.0321281218977718
2009-01-22,-0.17261629591252825,1.0304010978281164
2009-01-23,0.0017890910489614467,1.030418984231372
2009-01-26,0.10626948837233431,1.0314811514250697
2009-01-27,-0.15291953552558593,1.0299501899929342
2009-01-28,-0.0068363349295299065,1.029881824721834
2009-01-29,-0.14388227026599162,1.028443014670665
2009-01-30,0.06805646420193036,1.0291236032019413
2009-02-02,0.04932032318779764,1.029616708766781
2009-02-03,-0.08265071507601679,1.0287901081452577
2009-02-04,-0.03785873480022944,1.0284115177050546
2009-02-05,-0.016922574442940565,1.028242319753444
2009-02-06,-0.051117130673105374,1.0277309329314124
2009-02-09,-0.009241662315608792,1.027638510296607
2009-02-10,0.2464824043742098,1.0301019751430929
2009-02-11,-0.10524098472676423,1.0290487866380869
2009-02-12,0.1077767518217368,1.0301264609301988
2009-02-13,-0.0022125702292749676,1.0301043360834992
2009-02-17,0.019790911599797244,1.0303022478295425
2009-02-18,0.05859447243299669,1.0308880010054284
2009-02-19,-0.023294077359801314,1.0306550432405592
2009-02-20,-0.15317573470229803,1.0291228392978409
2009-02-23,0.14296206790475086,1.0305519596489652
2009-02-24,0.006766137214884974,1.030619622561793
2009-02-25,0.02310675527361353,1.0308506653983185
2009-02-26,-0.06389338630569802,1.0302117644321216
2009-02-27,-0.06333459112899782,1.029578270365583
2009-03-02,0.02500039139526951,1.0298283059919753
2009-03-03,-0.005770713890332457,1.029770597788316
2009-03-04,-0.044462914465668545,1.0293260208817454
2009-03-05,0.05070769880612657,1.0298331006674302
2009-03-06,0.08282043646250824,1.030661270650954
2009-03-09,-0.06248558490366424,1.0300364739815608
2009-03-10,0.05096459041481925,1.0305460739576975
2009-03-11,0.03874586636723238,1.0309335772280046
2009-03-12,0.045832537801716235,1.031391892498605
2009-03-13,-0.024005852002330578,1.0311517674292692
2009-03-16,-0.03342528583200688,1.030817529914111
2009-03-17,-0.03935409589265343,1.0304240111222196
2009-03-18,0.042948889260764476,1.0308539161515315
2009-03-19,0.06941801303823888,1.0315481495566474
2009-03-20,-0.024198342008343678,1.0313062069592516
2009-03-23,-0.0004656889863742197,1.031301550065294
2009-03-24,-0.06653167980985099,1.0306363508932914
2009-03-25,-0.08049396029739249,1.0298314424879593
2009-03-26,0.017182999260025016,1.0300032746602266
2009-03-27,0.012201364527355955,1.030125297542096
2009-03-30,0.014088910001135331,1.030266236260455
2009-03-31,0.05040556654870136,1.0307704233243349
2009-04-01,0.018249383013964508,1.0309529210233899
2009-04-02,-0.026796613630970786,1.030684968071336
2009-04-03,-0.035496325403033026,1.0303300349418318
2009-04-06,0.024761129355546228,1.0305776147128745
2009-04-07,-0.05008597826445033,1.0300766749105208
2009-04-08,-0.0037446068599662464,1.0300392193445558
2009-04-09,-0.03167978797883926,1.0297223935877655
2009-04-13,0.07769739288897938,1.0304995363730947
2009-04-14,-0.009538108681268684,1.0304041371332713
2009-04-15,0.03841866212813367,1.030788358949156
2009-04-16,-0.001077199869552125,1.0307775871979667
2009-04-17,-0.03756595697450094,1.030402005403259
2009-04-20,0.004247511201849151,1.030444496753412
2009-04-21,-0.02192127040128923,1.0302252958854978
2009-04-22,0.07178072808212488,1.030943035538502
2009-04-23,-0.03561842334986916,1.0305867185065805
2009-04-24,0.03537363938317201,1.030940442400386
2009-04-27,-0.0005217585194764744,1.0309352237455085
2009-04-28,-0.005297532397673985,1.0308822450203523
2009-04-29,-0.060037318273849484,1.0302818755475975
2009-04-30,0.06134605965042836,1.0308953754282946
2009-05-01,-0.06532786158622866,1.0302420175712343
2009-05-04,-0.024156398994050924,1.0300004214321488
2009-05-05,0.01973831592083905,1.0301978235022495
2009-05-06,0.04318100464730032,1.0306296610973829
2009-05-07,-0.03017482664096216,1.0303279406804025
2009-05-08,0.012187111942140729,1.0304498221419465
2009-05-11,-0.00927425624949461,1.030357064887227
2009-05-12,0.059100603063605664,1.0309481908702625
2009-05-13,-0.02784317465095821,1.0306696698618312
2009-05-14,0.031204642328146223,1.0309817011001614
2009-05-15,0.08259194019749536,1.031807536448831
2009-05-18,-0.03749693888340474,1.031432535638298
2009-05-19,0.013100227420162086,1.0315635398679535
2009-05-20,0.011425604585585582,1.0316778229957533
2009-05-21,-0.02610885088079504,1.0314167442744744
2009-05-22,-0.04494795682966766,1.0309672629170825
2009-05-26,-0.03028519033325732,1.0306644260044449
2009-05-27,-0.08501878201147511,1.029814276391418
2009-05-28,-0.032412805611974266,1.0294901163848402
2009-05-29,0.12091082909364566,1.0306995667015724
2009-06-01,-0.16283756908051647,1.0290711958675294
2009-06-02,0.09700296404979283,1.030041158155328
2009-06-03,0.02750029282769651,1.030316229525542
2009-06-04,-0.09548099097213224,1.029361518362079
2009-06-05,-0.0006704066359500857,1.0293548173997238
2009-06-08,0.005432620005709984,1.02940913167443
2009-06-09,0.013598958228345785,1.0295451627880863
2009-06-10,-0.02170464884416759,1.0293281212848662
2009-06-11,0.07027073305157025,1.0300308115089718
2009-06-12,0.021536865474892867,1.0302462662240117
2009-06-15,0.058322433172848256,1.0308295718981966
2009-06-16,0.057634160411996475,1.0314059083543663
2009-06-17,0.022086621818224607,1.0316268119670584
2009-06-18,-0.08624350603574917,1.0307643987947595
2009-06-19,0.02619115630185794,1.0310263342024595
2009-06-22,-0.0027152181211737053,1.0309991764055169
2009-06-23,0.0693329197175202,1.0316925104473813
2009-06-24,-0.04343857274533976,1.0312580714938047
2009-06-25,0.03316489963974253,1.0315897867183852
2009-06-26,0.09292867513281275,1.0325190085444922
2009-06-29,0.010477419291117408,1.0326237878386657
2009-06-30,-0.022943661412886705,1.0323943113535388
2009-07-01,-0.010679724852860659,1.0322875087866041
2009-07-02,-0.03265619933587988,1.0319608341133202
2009-07-06,-0.009890144174991997,1.0318619307051093
2009-07-07,0.04185488604881097,1.0322805192230304
2009-07-08,0.11204943592262416,1.0334010528938313
2009-07-09,-0.06956601539862185,1.0327052007296242
2009-07-10,0.01560890720489403,1.0328613155600852
2009-07-13,0.005309621767395118,1.032914412981279
2009-07-14,-0.005642717564453254,1.0328579937964573
2009-07-15,-0.08164072629408434,1.0320416761775766
2009-07-16,0.009461210315915212,1.032136299715705
2009-07-17,-0.0107296915479318,1.0320289906351412
2009-07-20,-0.01673311805246823,1.0318616263764782
2009-07-21,0.08351747960799782,1.0326969644707737
2009-07-22,-0.022673492877261222,1.03247022587642
2009-07-23,-0.03056116661689881,1.0321646258522055
2009-07-24,0.029199788997160366,1.0324565890345392
2009-07-27,-0.04386524486009542,1.0320179214009044
2009-07-28,0.007759116252871049,1.0320955200065534
2009-07-29,0.06459301587833888,1.032741399412521
2009-07-30,-0.03309457236958427,1.0324103376303344
2009-07-31,0.057528705804694165,1.032985717983517
2009-08-03,0.02991813019364997,1.0332848558780252
2009-08-04,-0.039042347248470964,1.0328944272366827
2009-08-05,-0.029326214344789082,1.0326011486354638
2009-08-06,0.013252280337041256,1.0327336705884944
2009-08-07,-0.059154767513229733,1.032142197617351
2009-08-10,0.05093329864167268,1.032651688228633
2009-08-11,0.1080730990423841,1.0337323552572586
2009-08-12,0.006026726664195059,1.0337926295129167
2009-08-13,-0.02670746839075624,1.0335254590647953
2009-08-14,0.010979607765541645,1.033635268892233
2009-08-17,0.06652846057383474,1.0343006163288015
2009-08-18,-0.0505696416739755,1.0337948640317796
2009-08-19,0.05614472200581126,1.034356257828795
2009-08-20,-0.004214552085114667,1.0343141020313138
2009-08-21,-0.0546942010990492,1.0337672311568278
2009-08-24,0.013553418743331016,1.0339027928564486
2009-08-25,0.02355201034778291,1.034138336873621
2009-08-26,0.04124323005474122,1.03455077619674
2009-08-27,-0.000963410936156771,1.0345411416344663
2009-08-28,-0.03680886169035241,1.03417299668449
2009-08-31,0.04054479397122865,1.0345785028789707
2009-09-01,-0.030442781646564186,1.0342740409901658
2009-09-02,0.03781519369769466,1.034652284689742
2009-09-03,-0.013582599988279681,1.034516453338221
2009-09-04,-0.030793235063846718,1.0342085145010813
2009-09-08,0.037670017677195244,1.0345851195197542
2009-09-09,-0.00023380466742146662,1.0345827809816084
2009-09-10,0.04338318684983784,1.0350167219630093
2009-09-11,0.03382855998381384,1.035354999050642
2009-09-14,-0.017031951616633838,1.035184670589033
2009-09-15,0.010958424465546943,1.0352942408445258
2009-09-16,0.014405542786637984,1.0354383025108675
2009-09-17,0.04982826223515923,1.0359366843649558
2009-09-18,-0.03273116935578755,1.0356093457552664
2009-09-21,-0.01864500469256015,1.0354228893337063
2009-09-22,0.00522078776889467,1.035475094864759
2009-09-23,0.004359613851848758,1.0355187001435175
2009-09-24,0.0004548239209149851,1.0355232491000412
2009-09-25,0.06272806635781081,1.0361505380375873
2009-09-28,0.019461176370848616,1.0363451570625162
2009-09-29,-0.011406953791609156,1.036231077691721
2009-09-30,0.016783004866280846,1.0363989244874463
2009-10-01,0.023514653483805093,1.0366341048904444
2009-10-02,-0.064185826167647,1.0359921075639704
2009-10-05,-0.014395260657554074,1.0358481415864518
2009-10-06,0.033650145953265126,1.0361845735026034
2009-10-07,0.039185344382334654,1.0365765031411638
2009-10-08,0.029409733074821375,1.0368705834236793
2009-10-09,-0.10100077018810208,1.0358605821758338
2009-10-12,-0.001699854104195074,1.0358435820786804
2009-10-13,0.049378383276902874,1.0363373786142205
2009-10-14,-0.019881886703581424,1.0361385558080847
2009-10-15,-0.02809979607291084,1.0358575497845315
2009-10-16,-0.010119498723928515,1.0357563499321154
2009-10-19,0.031864112551610764,1.0360750069353888
2009-10-20,0.021816734620580147,1.0362932116220893
2009-10-21,0.024180826242634755,1.0365350053221614
2009-10-22,-0.03725303732907377,1.036162432239008
2009-10-23,-0.0012938270484541224,1.0361494949370118
2009-10-26,-0.01996576694249193,1.0359498519488384
2009-10-27,0.012668979177286453,1.0360765727057628
2009-10-28,0.019680494233709125,1.036273398295963
2009-10-29,-0.024421030138796644,1.0360291791213263
2009-10-30,0.02975352207279421,1.036326764873455
2009-11-02,-0.017942861278909476,1.0361473258566667
2009-11-03,-0.028667940272017495,1.0358606319123411
2009-11-04,-0.027931486378970857,1.0355813134815604
2009-11-05,0.03205735829970265,1.0359019079984018
2009-11-06,-0.00013418579534123375,1.0359005659340212
2009-11-09,0.020936821557920825,1.0361099485338126
2009-11-10,0.02026656108717817,1.0363126170697872
2009-11-11,-0.04332834637652367,1.0358792127182388
2009-11-12,0.0396452355049582,1.0362756636858987
2009-11-13,0.043557078929739895,1.0367112298746035
2009-11-16,0.01172168636571279,1.0368284726171226
2009-11-17,0.027301054316810708,1.0371014908998033
2009-11-18,-0.04819622776475307,1.0366194653231993
2009-11-19,-0.01419848416003163,1.036477461844933
2009-11-20,0.013494676800497998,1.0366124101138297
2009-11-23,0.0029981940988500263,1.0366423931703734
2009-11-24,0.020589075910922898,1.0368483206265053
2009-11-25,0.011459879720421905,1.036962931749126
2009-11-27,-0.004111660537852849,1.0369218090905865
2009-11-30,0.03938379069498689,1.0373156520148417
2009-12-01,-0.03935042673295121,1.03692211488389
2009-12-02,-0.020169969908908247,1.036720424956963
2009-12-03,6.693889411820336e-05,1.036721094361067
2009-12-04,0.005634392024039795,1.0367774315771077
2009-12-07,-0.017614053943076836,1.0366012588192577
2009-12-08,-0.0022902341629756377,1.0365783531566746
2009-12-09,-0.009880513881775547,1.0364795458830711
2009-12-10,-0.007238707563393698,1.0364071580441805
2009-12-11,-0.03235626075324888,1.03608359535079
2009-12-14,0.013647721748613863,1.0362200712014813
2009-12-15,-0.03273159393363312,1.035892755841053
2009-12-16,0.014950936307106852,1.0360422761437016
2009-12-17,-0.016549251001422023,1.0358767413623806
2009-12-18,0.017353788621404322,1.0360502751179343
2009-12-21,-0.027421794328505323,1.0357760909854237
2009-12-22,-0.03124708135223711,1.035463644233714
2009-12-23,-0.004955836184496726,1.0354140835021937
2009-12-24,0.038658747088884324,1.0358005777951154
2009-12-28,-0.11325085479228147,1.0346679511837342
2009-12-29,-0.029246116160783982,1.0343754548243824
2009-12-30,0.034877793998502334,1.0347242524180438
2009-12-31,0.017968440137288592,1.0349039240526807
2010-01-04,0.009741232158539812,1.0350013465632795
2010-01-05,0.036583745230151045,1.035367272383935
2010-01-06,0.014457284124683148,1.0355118468731936
2010-01-07,-0.020212860565110895,1.0353097051048363
2010-01-08,0.008442803785121062,1.0353941359092917
2010-01-11,-0.0579870702996327,1.034814123801179
2010-01-12,0.0724415810097306,1.0355386489986527
2010-01-13,-0.02687183079308379,1.0352699422519085
2010-01-14,0.007798947194140128,1.0353479443789897
2010-01-15,0.008709989697981443,1.0354350591948323
2010-01-19,-0.009981764572985967,1.0353352419365833
2010-01-20,0.035157327132042615,1.0356868408509077
2010-01-21,-0.009065756787623775,1.035596169347885
2010-01-22,0.0050067646045205425,1.0356462404261058
2010-01-25,0.0020656492466542852,1.0356668977952859
2010-01-26,0.0221643923219824,1.0358885526509252
2010-01-27,0.009022918141984113,1.03597878050632
2010-01-28,-0.025614402135659697,1.035722610977992
2010-01-29,0.011972772393170092,1.035842355172456
2010-02-01,-0.009650982989969062,1.0357458439544847
2010-02-02,0.01032089564781166,1.0358490606075945
2010-02-03,-0.0038498130590703824,1.0358105643854691
2010-02-04,0.002341224671567628,1.0358339812735002
2010-02-05,-0.0217004889163921,1.0356169366243084
2010-02-08,0.04450645061797994,1.036061995869159
2010-02-09,-0.004739536117406514,1.0360146010254363
2010-02-10,-0.021137515872225784,1.035803234032652
2010-02-11,-0.03461035160062498,1.0354571159667858
2010-02-12,-0.03163592566991479,1.0351407089505253
2010-02-16,0.029265830441928348,1.0354333899375905
2010-02-17,-0.024321942566907208,1.0351901779664803
2010-02-18,-0.005011431488642768,1.0351400633627188
2010-02-19,0.025249158671902548,1.0353925525545147
2010-02-22,-0.03359519603685723,1.0350565700629388
2010-02-23,0.02245647604853619,1.0352811738616468
2010-02-24,0.016046566540619124,1.0354416552592565
2010-02-25,0.021781529035167408,1.0356594984370242
2010-02-26,0.0009066273701127329,1.035668565561549
2010-03-01,0.017849933952994657,1.0358470802831643
2010-03-02,-0.0014145033031957072,1.0358329337150882
2010-03-03,0.01744512576612304,1.0360073817491087
2010-03-04,0.03668913232459992,1.0363742891649956
2010-03-05,-0.004261453896006887,1.036331675661853
2010-03-08,0.0036189023276133173,1.036367867254866
2010-03-09,0.025414481399518928,1.0366220205740337
2010-03-10,0.0027459054249776285,1.0366494801997614
2010-03-11,0.014265496456362383,1.036792134011109
2010-03-12,0.005930017598128636,1.036851436843078
2010-03-15,0.023287607213698956,1.0370843244508698
2010-03-16,0.015972157399063155,1.0372440687544062
2010-03-17,0.011284580690694945,1.037356924262225
2010-03-18,0.0019564681502966946,1.0373764889018424
2010-03-19,0.009782568608192165,1.0374743099823946
2010-03-22,0.002679345993122986,1.0375011060362027
2010-03-23,-0.0026144190660977234,1.0374749597044968
2010-03-24,-0.03468916850424649,1.0371281267145755
2010-03-25,-0.05076559889679448,1.036620464800881
2010-03-26,-0.0004206211844763281,1.0366162581591565
2010-03-29,-0.008864819907456632,1.036527609217222
2010-03-30,-0.0049902247284212345,1.0364777028088783
2010-03-31,-0.0004921235068157192,1.0364727811307377
2010-04-01,-0.007109526145741802,1.0364016819262192
2010-04-05,-0.03708094079956545,1.036030964329481
2010-04-06,0.003907624877459808,1.0360700425787919
2010-04-07,0.04320326222380814,1.036502153246665
2010-04-08,-0.019495991164974916,1.0363071685966967
2010-04-09,0.0012382739959893342,1.0363195526180125
2010-04-12,0.03137120830075745,1.0366332935463831
2010-04-13,0.026432551961229202,1.0368976455455732
2010-04-14,-0.009775109607960974,1.0367998900326103
2010-04-15,0.021914500662905956,1.037019051995647
2010-04-16,-0.02074336893643229,1.0368115613516213
2010-04-19,-0.022062345228818843,1.0365909366870214
2010-04-20,0.023848095224580236,1.0368294263976912
2010-04-21,0.027969134820686394,1.037109141752457
2010-04-22,-0.01069351613389395,1.0370022078233885
2010-04-23,-0.011307860668082231,1.0368891304682726
2010-04-26,-0.005056487859267632,1.0368385633384054
2010-04-27,0.006115036359813623,1.0368997286015194
2010-04-28,-0.006760739036882314,1.0368321216502878
2010-04-29,-0.011060860970256546,1.0367215009264603
2010-04-30,0.0576361823075415,1.0372979265413091
2010-05-03,-0.009933463047674297,1.0371985886928923
2010-05-04,0.048583638483910264,1.037684484456491
2010-05-05,-0.007651709437835272,1.0376079602163746
2010-05-06,-0.040109499946434125,1.037206740357024
2010-05-07,-0.07015125226421753,1.036505227871395
2010-05-10,0.01086227948505092,1.0366138406284626
2010-05-11,0.052100335339531685,1.0371348969180423
2010-05-12,0.0018887042963677185,1.0371537846453096
2010-05-13,0.011930792750445505,1.0372731049696862
2010-05-14,0.04380607435979486,1.0377112299732294
2010-05-17,0.002148964176198355,1.0377327206790001
2010-05-18,0.024073454428144406,1.0379735025354722
2010-05-19,0.010941402443712923,1.0380829254610964
2010-05-20,0.008558018338251483,1.0381685031151067
2010-05-21,0.05168053340373686,1.0386853826077642
2010-05-24,0.007856546144095651,1.0387639519384702
2010-05-25,0.03471444801722549,1.0391110978753648
2010-05-26,0.010888413698135743,1.0392199780388685
2010-05-27,-0.006329683134234053,1.0391566866698931
2010-05-28,0.0004350926601032997,1.0391610380410021
2010-06-01,-0.006023268203121937,1.0391007934942946
2010-06-02,-0.00865829805812455,1.0390142090185766
2010-06-03,0.018328128210228938,1.0391974770450534
2010-06-04,-0.017378044349814076,1.0390236419920102
